X,Z,trial,finished
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
-17.78818,10.63623,28,0
0,0,29,1
0,0,29,1
0,0,29,1
0,0.48,29,1
-0.0392631,3.479293,29,1
-0.04366035,3.599213,29,1
-0.04366035,3.599213,29,1
-2.878421,4.107667,29,1
-5.975437,4.459992,29,1
-8.972934,4.580589,29,1
-12.08923,4.718102,29,1
-14.77922,6.216874,29,1
-17.34758,7.767173,29,1
-18.68885,10.2351,29,1
-19.52426,13.18529,29,1
-19.92146,16.10678,29,1
-20.09873,19.21388,29,1
-20.27962,20.39485,29,1
-20.27962,20.39485,29,1
-18.95555,22.25097,29,1
-18.95555,22.25097,29,1
-18.95555,22.25097,29,1
-18.95555,22.25097,29,1
-21.67389,22.57226,29,1
-24.57561,23.25559,29,1
-26.47345,25.57878,29,1
-28.41736,27.8635,29,1
-29.29712,30.7702,29,1
-30.28324,33.67621,29,1
-30.28,36.66687,29,1
-30.34082,39.77966,29,1
-30.41079,40.00923,29,1
-30.41079,40.00923,29,1
-30.41079,40.00923,29,1
-30.41079,40.00923,29,1
-31.01712,41.176,29,1
-32.31734,43.87057,29,1
-34.14771,46.24439,29,1
-34.54037,49.2015,29,1
-35.23656,52.10942,29,1
-35.28,55.22449,29,1
-35.28,55.70358,29,1
-34.78483,57.37465,29,1
-34.78483,57.37465,29,1
-34.78483,57.37465,29,1
-35.13902,57.43901,29,1
-36.20305,57.62375,29,1
-36.20305,57.62375,29,1
-36.20305,57.62375,29,1
-36.20305,57.62375,29,1
-35.60698,57.02626,29,1
-34.77773,54.50263,29,1
-34.64,51.55603,29,1
-34.78232,50.24402,29,1
-33.68822,49.633,29,1
-33.68822,49.633,29,1
-31.65155,49.65059,29,1
-28.65926,49.48139,29,1
-25.87258,50.49985,29,1
-24.93609,53.36389,29,1
-25.17593,56.46346,29,1
-25.08136,57.05477,29,1
-25.08136,57.05477,29,1
-25.08136,57.05477,29,1
-26.17303,57.51381,29,1
-26.00136,58.08242,29,1
-26.00136,58.08242,29,1
-26.00136,58.08242,29,1
-26.00136,58.08242,29,1
-24.7589,55.51155,29,1
-24.64816,52.52857,29,1
-25.63708,49.70947,29,1
-26.75745,46.79856,29,1
-27.30413,43.85638,29,1
-28.46343,41.14253,29,1
-29.66282,38.45384,29,1
-29.64,35.47472,29,1
-30.44321,32.47216,29,1
-30.44321,32.47216,29,1
-30.3907,32.36427,29,1
-30.07563,31.71687,29,1
-30.07563,31.71687,29,1
-27.0927,31.53607,29,1
-24.10055,31.56945,29,1
-21.12918,31.16024,29,1
-18.13397,31.21679,29,1
-15.06439,30.66356,29,1
-11.99206,31.04283,29,1
-9.778502,32.89507,29,1
-9.64,35.99726,29,1
-9.603683,38.7275,29,1
-8.564344,40.00054,29,1
-8.49586,40.09908,29,1
-8.49586,40.09908,29,1
-8.49586,40.09908,29,1
-9.594379,41.65742,29,1
-11.47556,44.14611,29,1
-13.19027,46.60601,29,1
-14.76365,49.15772,29,1
-14.98112,52.12949,29,1
-15.07944,55.12645,29,1
-14.08033,57.84745,29,1
-13.86596,58.13665,29,1
-12.07,57.839,29,1
-12.07,57.79103,29,1
-12.07,57.79103,29,1
-12.07,57.79103,29,1
-12.07,57.79103,29,1
-12.07,57.79103,29,1
-12.07,57.79103,29,1
-14.56841,57.46746,29,1
-14.74373,57.07365,29,1
-15.08473,54.09326,29,1
-15.09784,51.12484,29,1
-13.30911,48.58157,29,1
-12.45885,45.60868,29,1
-11.29699,42.59439,29,1
-10.22797,39.80601,29,1
-10.21947,36.68835,29,1
-10.03013,33.69487,29,1
-11.5701,31.19292,29,1
-13.44985,28.71185,29,1
-14.51493,25.90732,29,1
-16.92613,24.19738,29,1
-19.11964,22.2667,29,1
-19.64,19.47278,29,1
-19.7756,16.47655,29,1
-19.98191,13.43862,29,1
-17.37918,11.80632,29,1
-14.82959,10.32104,29,1
-16.03661,8.036091,29,1
-15.93618,5.893905,29,1
-13.1375,4.611512,29,1
-10.14631,4.38182,29,1
-7.034907,4.151492,29,1
-4.052004,4.416574,29,1
-1.231483,3.532266,29,1
0.3954803,2.698171,29,1
0.2261797,1.908786,29,1
0.3087789,0.1112522,29,1
0.1512235,2.144736,29,1
0.1512235,2.144736,29,1
-0.7250214,3.20438,29,1
-3.363574,4.097106,29,1
-6.168585,4.667948,29,1
-8.901075,6.162171,29,1
-11.69411,7.253736,29,1
-14.62882,8.312902,29,1
-17.12214,9.840672,29,1
-18.84848,12.43948,29,1
-20.12609,15.24023,29,1
-20.28,18.13574,29,1
-20.32709,21.18727,29,1
-20.3679,21.66553,29,1
-19.22131,23.47613,29,1
-17.52948,25.92656,29,1
-15.66271,28.26834,29,1
-13.57179,30.57779,29,1
-12.00009,32.63395,29,1
-10.44421,33.12954,29,1
-10.28,34.47746,29,1
-10.27869,37.47542,29,1
-10.41238,39.24585,29,1
-9.804133,40.2769,29,1
-9.804133,40.2769,29,1
-8.230005,42.22569,29,1
-7.3656,45.0968,29,1
-6.247184,48.0011,29,1
-5.659251,50.90199,29,1
-5.28,53.21413,29,1
-5.28,56.21243,29,1
-5.287539,56.69154,29,1
-4.238085,58.24293,29,1
-4.238085,58.24293,29,1
-4.238085,58.24293,29,1
-4.393861,57.66391,29,1
-5.291063,54.94273,29,1
-5.088046,51.84678,29,1
-6.661136,49.60855,29,1
-9.648962,49.82457,29,1
-12.64115,49.81889,29,1
-14.31784,49.77478,29,1
-14.9624,51.45097,29,1
-15.26933,54.36005,29,1
-15.06777,56.87077,29,1
-15.06777,56.87077,29,1
-14.05855,57.96658,29,1
-12.02106,58.03443,29,1
-12.07,57.82999,29,1
-12.07,57.82999,29,1
-12.07,57.82999,29,1
-12.53023,57.69365,29,1
-14.3874,57.20365,29,1
-14.72212,55.34044,29,1
-14.64,52.24074,29,1
-13.79971,49.44527,29,1
-11.62011,47.08971,29,1
-11.01175,44.16501,29,1
-9.977812,41.22505,29,1
-9.647599,38.31244,29,1
-9.64,35.08888,29,1
-9.624283,32.2262,29,1
-10.51415,31.17333,29,1
-12.50924,28.94431,29,1
-14.38928,26.60701,29,1
-16.88346,25.05222,29,1
-17.90181,23.91586,29,1
-19.37136,21.21567,29,1
-19.64,18.40317,29,1
-19.75768,15.28781,29,1
-19.55929,13.87996,29,1
-18.56367,13.46148,29,1
-16.43327,11.75657,29,1
-16.61584,11.18766,29,1
-14.60692,9.929641,29,1
-11.8609,8.72159,29,1
-9.001336,7.473654,29,1
-6.251667,6.273949,29,1
-3.409219,4.987552,29,1
-1.331604,3.819651,29,1
-0.09962118,2.307005,29,1
-0.279999,1.169644,29,1
-0.2799999,0.4711776,29,1
-0.2799999,0.4711776,29,1
-0.2799999,1.422587,29,1
-1.183843,4.189899,29,1
-4.041698,5.715374,29,1
-6.725374,7.056217,29,1
-9.668758,8.077326,29,1
-12.53846,8.951845,29,1
-15.37756,9.910759,29,1
-17.82915,11.83462,29,1
-19.67533,14.24334,29,1
-20.02763,17.34205,29,1
-20.28,20.32423,29,1
-20.31,21.75311,29,1
-20.48552,23.74875,29,1
-20.8294,24.89843,29,1
-20.8294,24.89843,29,1
-20.8294,24.89843,29,1
-20.55895,25.13604,29,1
-18.46731,27.11035,29,1
-15.99464,29.013,29,1
-13.60246,30.82339,29,1
-13.60246,30.82339,29,1
-15.72738,31.54692,29,1
-18.79212,31.624,29,1
-21.76137,31.19749,29,1
-24.75996,31.11349,29,1
-27.7414,31.92963,29,1
-30.2924,33.43537,29,1
-30.16805,36.06486,29,1
-30.40645,39.14466,29,1
-29.44375,40.39268,29,1
-27.92994,43.06971,29,1
-26.91834,45.8938,29,1
-26.20055,48.80621,29,1
-25.23127,51.66325,29,1
-25.28,54.64093,29,1
-24.67138,57.50457,29,1
-24.00811,58.34763,29,1
-24.00811,58.34763,29,1
-24.00811,58.34763,29,1
-24.00811,58.34763,29,1
-24.57045,56.77461,29,1
-24.57045,56.77461,29,1
-24.57045,56.77461,29,1
-24.87355,54.3055,29,1
-25.299,51.32786,29,1
-27.68699,49.77789,29,1
-30.68743,50.40499,29,1
-33.59776,49.95963,29,1
-35.28001,52.35317,29,1
-35.06482,55.34509,29,1
-34.59676,57.39302,29,1
-34.59676,57.39302,29,1
-34.64009,56.08464,29,1
-34.64,53.15287,29,1
-34.06916,50.0861,29,1
-31.86268,47.71698,29,1
-30.95416,44.74487,29,1
-30.05588,41.75709,29,1
-29.33529,39.09066,29,1
-29.64,36.56836,29,1
-29.64,33.58814,29,1
-29.63967,33.22837,29,1
-30.10148,30.95041,29,1
-27.42181,30.16318,29,1
-24.46226,29.81525,29,1
-21.38328,29.32456,29,1
-18.40894,29.29802,29,1
-15.55925,30.23567,29,1
-12.43862,31.1032,29,1
-10.379,33.21031,29,1
-10.00986,36.1573,29,1
-9.509077,39.09759,29,1
-7.624986,41.57355,29,1
-6.443406,44.31207,29,1
-5.77513,47.23616,29,1
-5.166901,50.17386,29,1
-4.91619,53.26776,29,1
-5.174816,56.24174,29,1
-5.005172,56.69075,29,1
-4.281587,57.63403,29,1
-3.976194,58.28605,29,1
-3.976194,58.28605,29,1
-3.976194,58.28605,29,1
-4.381877,57.04752,29,1
-4.640001,54.10052,29,1
-4.885892,51.12949,29,1
-7.291458,49.64515,29,1
-10.25624,49.23429,29,1
-13.12356,49.38147,29,1
-15.27175,51.56561,29,1
-14.73714,54.46783,29,1
-15.00588,57.49736,29,1
-13.84851,58.27478,29,1
-12.07,57.78214,29,1
-12.07,57.78214,29,1
-12.07,57.78214,29,1
-12.07,57.78214,29,1
-14.52945,57.12985,29,1
-14.78374,55.36652,29,1
-14.95189,52.37133,29,1
-14.07904,49.61372,29,1
-13.40972,49.36021,29,1
-12.77254,47.07831,29,1
-11.30448,44.46437,29,1
-10.26888,41.57087,29,1
-9.83658,38.48098,29,1
-9.64,35.51075,29,1
-10.43416,32.52698,29,1
-10.99456,30.69113,29,1
-13.30765,28.90372,29,1
-15.16936,26.64192,29,1
-16.81575,24.15614,29,1
-18.75819,21.75305,29,1
-19.64032,19.3254,29,1
-19.69646,16.36689,29,1
-19.12793,13.51242,29,1
-16.76622,11.80573,29,1
-13.79947,10.83996,29,1
-11.14231,9.239794,29,1
-8.45334,7.672371,29,1
-5.567734,6.493262,29,1
-2.776938,5.393871,29,1
-0.632696,3.340798,29,1
-0.2708682,1.088222,29,1
-0.2799999,-0.4449211,29,1
-0.2799999,-0.4449211,29,1
-0.1734105,0.9901548,29,1
-0.7904896,3.860215,29,1
-3.284661,5.685003,29,1
-6.119327,6.666643,29,1
-9.052159,7.731029,29,1
-11.985,8.795404,29,1
-14.80504,9.81884,29,1
-17.66731,11.02074,29,1
-19.30379,13.51776,29,1
-19.69509,16.46361,29,1
-19.81778,19.5812,29,1
-20.03139,22.6933,29,1
-21.99731,24.97644,29,1
-24.37485,26.80572,29,1
-26.77873,28.60053,29,1
-28.87429,30.83319,29,1
-29.78148,33.69275,29,1
-30.28,36.59903,29,1
-30.16806,39.71506,29,1
-31.44313,42.55151,29,1
-31.5,45.04969,29,1
-28.95601,47.05303,29,1
-27.44304,49.62919,29,1
-25.60713,51.0266,29,1
-25.28,53.78358,29,1
-25.0109,56.79872,29,1
-23.37135,57.98009,29,1
-23.37135,57.98009,29,1
-23.37135,57.98009,29,1
-24.26032,57.22305,29,1
-24.64,55.8486,29,1
-24.64,53.2022,29,1
-25.71044,50.44958,29,1
-28.27661,49.39827,29,1
-31.27075,49.35328,29,1
-33.97066,50.17455,29,1
-35.28,52.86504,29,1
-35.28,55.78122,29,1
-34.98832,57.30649,29,1
-34.98832,57.30649,29,1
-34.98832,57.30649,29,1
-34.64,54.45705,29,1
-34.64,51.66172,29,1
-32.60123,49.50634,29,1
-30.90743,47.19293,29,1
-30.5593,45.42724,29,1
-30.5593,45.42724,29,1
-30.5593,45.42724,29,1
-32.39602,46.31497,29,1
-33.96817,48.78637,29,1
-35.27777,51.54584,29,1
-35.26467,54.42223,29,1
-35.32267,57.05903,29,1
-35.6112,56.97982,29,1
-35.6959,58.13393,29,1
-35.69235,58.21871,29,1
-35.69235,58.21871,29,1
-35.57811,57.50785,29,1
-34.95478,54.68499,29,1
-34.64,51.72574,29,1
-33.86969,48.84928,29,1
-31.87751,46.4645,29,1
-31.31872,43.3973,29,1
-30.17397,40.50346,29,1
-29.76311,37.41295,29,1
-30.16604,34.45536,29,1
-30.54082,31.36626,29,1
-30.55148,31.24673,29,1
-29.83508,31.30317,29,1
-26.77292,30.70871,29,1
-23.68821,30.86903,29,1
-23.2491,31.06251,29,1
-22.42438,30.90302,29,1
-19.31428,30.80165,29,1
-16.31629,30.69416,29,1
-13.19868,30.59767,29,1
-10.43632,31.5742,29,1
-9.640001,34.232,29,1
-9.64,37.34976,29,1
-9.520213,40.34489,29,1
-9.060098,43.55036,29,1
-10.82953,45.75733,29,1
-12.70992,48.22976,29,1
-14.25312,50.80231,29,1
-15.07998,53.70992,29,1
-15.19952,56.66834,29,1
-15.19952,56.66834,29,1
-13.69863,57.63595,29,1
-12.07,58.09686,29,1
-12.07,58.09686,29,1
-12.07,58.09686,29,1
-12.07,58.09686,29,1
-12.07,58.09686,29,1
-14.28317,57.19538,29,1
-14.6402,54.35215,29,1
-14.64,51.40248,29,1
-12.89213,48.98292,29,1
-11.3819,46.36908,29,1
-10.34749,43.55785,29,1
-9.356883,40.61011,29,1
-9.642272,37.74495,29,1
-9.64,34.67735,29,1
-10.14233,31.68534,29,1
-11.88824,29.24665,29,1
-14.04842,27.1679,29,1
-16.4214,25.3333,29,1
-18.61233,23.15017,29,1
-19.65456,20.45171,29,1
-19.64,17.3339,29,1
-19.63991,14.33389,29,1
-18.37936,11.59663,29,1
-15.76327,10.1909,29,1
-12.7701,9.310429,29,1
-9.893498,8.458908,29,1
-6.904248,7.565178,29,1
-4.05686,6.627737,29,1
-1.381807,5.295935,29,1
-0.1277976,2.461082,29,1
0.1057394,0.79863,29,1
0.1057394,0.79863,29,1
0.05459406,1.033114,29,1
-0.7093522,3.901102,29,1
-3.500053,5.280807,29,1
-6.453819,6.611444,29,1
-9.225674,7.389657,29,1
-12.12351,8.165876,29,1
-14.99105,9.033916,29,1
-17.56755,10.78138,29,1
-19.28177,13.20798,29,1
-20.25806,16.02806,29,1
-20.28,19.00329,29,1
-20.28924,22.24324,29,1
-19.39832,23.76371,29,1
-17.83898,24.62603,29,1
-17.83898,24.62603,29,1
-17.83898,24.62603,29,1
-17.08986,25.71288,29,1
-15.39059,28.18524,29,1
-13.46338,30.47873,29,1
-11.17671,32.55018,29,1
-10.08601,35.02219,29,1
-10.27986,37.99258,29,1
-10.50987,40.96365,29,1
-11.1167,43.94295,29,1
-13.15061,46.14795,29,1
-14.42592,48.94849,29,1
-15.21533,51.84266,29,1
-15.28,54.75732,29,1
-14.73398,57.30558,29,1
-13.53774,57.85922,29,1
-12.07,58.35394,29,1
-12.07,58.35395,29,1
-12.07,58.35395,29,1
-12.07,58.35395,29,1
-12.07,57.22,29,1
-12.07,57.22,29,1
-12.07,57.22,29,1
-13.0207,57.44501,29,1
-15.28713,56.39067,29,1
-15.25542,54.63362,29,1
-15.27997,51.63701,29,1
-14.25824,48.62361,29,1
-12.88206,45.9579,29,1
-11.50589,43.29219,29,1
-10.36821,40.52327,29,1
-10.09461,37.47223,29,1
-10.28,34.50398,29,1
-10.5632,31.41869,29,1
-12.53609,29.25588,29,1
-14.84869,27.34566,29,1
-16.89205,25.16129,29,1
-18.3212,22.39233,29,1
-19.5911,20.73146,29,1
-19.8107,17.82033,29,1
-20.12642,14.83817,29,1
-18.19069,12.56061,29,1
-15.68007,10.92523,29,1
-12.94512,9.423774,29,1
-10.19842,8.231064,29,1
-7.292746,7.489181,29,1
-4.259828,6.75776,29,1
-1.619398,5.161893,29,1
-0.2273405,2.611996,29,1
0,0,30,1
0,0,30,1
0,0,30,1
-0.008167964,1.919963,30,1
-1.551639,3.877544,30,1
-4.321274,4.595678,30,1
-1.753385,6.018151,30,1
1.335085,6.460561,30,1
4.123178,6.178895,30,1
7.220734,6.541091,30,1
10.21287,6.749494,30,1
12.8129,5.499392,30,1
15.80791,5.326705,30,1
18.92273,5.147111,30,1
22.03754,4.967517,30,1
23.629,6.023688,30,1
21.53582,7.898131,30,1
20.55984,10.69903,30,1
20.08129,13.43821,30,1
20.14948,16.03214,30,1
20.36,18.91461,30,1
20.36,20.44741,30,1
20.99713,21.95916,30,1
24.09472,22.07165,30,1
26.61088,23.20793,30,1
28.34743,25.56193,30,1
28.45637,28.38692,30,1
29.43219,31.19699,30,1
29.79384,33.74944,30,1
30.35618,36.69486,30,1
30.70507,39.1786,30,1
33.59882,39.42501,30,1
34.59238,42.05398,30,1
34.47739,44.94109,30,1
34.99262,47.91138,30,1
35.19664,51.02471,30,1
35.36,54.13804,30,1
35.63791,56.96694,30,1
37.82251,57.46336,30,1
37.82251,57.46336,30,1
36.70624,57.54543,30,1
34.71874,55.65974,30,1
34.72,52.86472,30,1
33.72076,50.51605,30,1
30.70632,50.75001,30,1
28.22338,50.75,30,1
25.65264,50.9525,30,1
25.36,53.55413,30,1
25.36,56.40159,30,1
26.70617,57.56534,30,1
26.70617,57.56534,30,1
25.91758,57.40919,30,1
24.02595,57.83041,30,1
23.97559,58.38602,30,1
24.72002,55.98915,30,1
25.33042,53.15319,30,1
25.42763,50.40322,30,1
27.20064,48.24675,30,1
29.59414,46.25466,30,1
29.88761,43.42359,30,1
29.53503,40.44441,30,1
29.80122,37.63973,30,1
30.30359,35.10927,30,1
29.67743,33.28481,30,1
29.58412,31.35739,30,1
27.45263,29.93575,30,1
24.93672,31.30873,30,1
21.85716,30.8082,30,1
21.61683,30.67246,30,1
21.61683,30.67246,30,1
19.61319,29.73038,30,1
16.78831,28.78907,30,1
14.10292,29.52322,30,1
11.93334,31.41743,30,1
10.34381,33.52764,30,1
10.32739,36.25305,30,1
10.36,34.99878,30,1
10.34891,34.26221,30,1
9.697798,33.36093,30,1
10.16815,33.89957,30,1
10.36,36.95971,30,1
10.83578,39.30867,30,1
13.32003,39.77092,30,1
14.51276,42.48613,30,1
14.82273,45.42283,30,1
14.99255,48.32381,30,1
15.31174,51.17043,30,1
15.36,54.24137,30,1
15.39183,57.29124,30,1
15.02213,59.71725,30,1
14.79749,60.32727,30,1
16.01361,57.46112,30,1
14.92098,55.24666,30,1
14.7516,52.41443,30,1
13.95325,49.60869,30,1
11.21251,49.28138,30,1
8.253106,48.55686,30,1
5.447829,49.7821,30,1
5.36,52.38889,30,1
5.36,55.2563,30,1
5.55475,56.91262,30,1
5.795319,58.42034,30,1
5.795319,58.42034,30,1
5.795319,58.42034,30,1
5.795319,58.42034,30,1
5.795319,58.42034,30,1
5.795319,58.42034,30,1
5.795319,58.42034,30,1
5.408012,57.16267,30,1
4.975745,54.25315,30,1
5.36,51.39021,30,1
5.560112,48.48837,30,1
8.08469,46.8677,30,1
8.953614,44.17337,30,1
9.881342,41.38918,30,1
10.21993,38.52916,30,1
10.36,35.54998,30,1
9.618024,32.85738,30,1
9.194367,31.65338,30,1
7.77288,30.22406,30,1
7.775082,30.10408,30,1
7.775082,30.10408,30,1
9.247363,28.75743,30,1
11.87081,27.43591,30,1
14.97846,27.15865,30,1
17.9666,26.89205,30,1
19.12279,26.8805,30,1
20.90331,25.71411,30,1
20.90331,25.71411,30,1
20.52473,23.88458,30,1
19.50859,21.0619,30,1
20.36,18.641,30,1
20.36,15.76295,30,1
19.5476,13.35885,30,1
18.20897,12.01113,30,1
15.10204,12.29653,30,1
12.11391,12.56313,30,1
9.237255,12.95343,30,1
6.45426,11.83559,30,1
3.450498,11.92302,30,1
0.6466189,12.54149,30,1
-2.387908,12.41725,30,1
-5.270789,12.09696,30,1
-8.078869,12.61768,30,1
-10.83165,12.22163,30,1
-13.63705,10.85629,30,1
-16.21139,10.88672,30,1
-18.40092,12.62352,30,1
-19.45423,15.10556,30,1
-20.26329,17.63844,30,1
-19.82837,20.48039,30,1
-17.8819,21.98976,30,1
-14.85801,22.07037,30,1
-12.03664,22.7916,30,1
-12.6372,25.56027,30,1
-12.3925,28.48466,30,1
-11.39959,31.24629,30,1
-10.2101,33.85998,30,1
-9.78748,36.8301,30,1
-9.380827,39.28156,30,1
-6.869971,40.6077,30,1
-5.473532,43.37129,30,1
-4.701429,46.39396,30,1
-4.544569,49.49924,30,1
-4.716723,52.49429,30,1
-4.896084,55.48891,30,1
-4.672575,57.85119,30,1
-6.920169,59.30559,30,1
-6.349372,59.5079,30,1
-7.561197,57.53948,30,1
-6.703976,57.54031,30,1
-7.045489,57.40255,30,1
-7.266846,59.30976,30,1
-5.986507,59.27038,30,1
-4.745853,58.54583,30,1
-4.764688,55.46479,30,1
-5.125061,52.37609,30,1
-5.705588,49.44317,30,1
-6.382912,46.52063,30,1
-7.384149,43.69485,30,1
-7.811874,42.70321,30,1
-7.811874,42.70321,30,1
-7.882137,42.47372,30,1
-9.111267,39.89581,30,1
-10.11054,37.05696,30,1
-9.662264,34.35981,30,1
-10.22521,31.34887,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.853477,30.68294,30,1
-9.681544,30.1081,30,1
-9.866911,27.45849,30,1
-12.7984,27.25363,30,1
-15.78036,27.54224,30,1
-17.3449,25.24199,30,1
-18.76752,22.99252,30,1
-19.6583,20.38394,30,1
-19.72356,17.26461,30,1
-19.669,14.16272,30,1
-19.38501,12.01581,30,1
-18.81396,9.884828,30,1
-18.453,8.860573,30,1
-18.453,8.860573,30,1
-18.453,8.860573,30,1
-16.28568,9.458351,30,1
-13.71998,11.01156,30,1
-11.08329,11.99055,30,1
-8.38202,10.68551,30,1
-5.564769,11.39713,30,1
-2.708174,10.86453,30,1
-0.2362435,10.80061,30,1
-0.5030935,10.00564,30,1
-0.1393758,7.17324,30,1
-0.5415407,4.079277,30,1
0.3396554,1.439906,30,1
0.2278584,0.607379,30,1
